Entity,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
Czechia,2017,52.54709069,3.759241813,22.41095466,205.8598747,2.679825243,0.270515857,68.38872687,0.523756582,67.58279382,2493.128701,7853.982281,771.3201548,5295.68507,5083.033587,525.5987341,4197.351157,21703.11631,,15986.49783,28194.22406,20821.91529,0.687703616,1.511168016,710.8472818,6461.42418,6342.42,7174.262274,6412.431176,6620.666726
Democratic Republic of Congo,1990,29125.07266,22264.92015,23554.02658,34689.67766,8156.656721,317.5969252,60655.16138,18294.23846,25300.23189,4779.435239,11042.16379,1025.61342,7967.138086,6480.943923,18608.21202,2229.658931,24117.98619,6739.193576,8126.070708,29803.20214,13009.89615,2373.849816,21768.64472,492.3232397,41149.98618,6724.32,997.1656417,6999.442221,5292.315168
Democratic Republic of Congo,1991,29799.11004,22752.8153,24092.60496,35357.0933,8300.917417,323.9564416,62974.4026,18441.64168,25698.85463,4856.605152,11117.05392,1121.62363,8287.13749,6729.7891,20881.81634,2328.712645,25071.15944,,8618.720979,30946.54545,13304.40743,2454.651972,22882.48265,508.6452572,42183.03605,7100.82,1024.357673,7318.542342,5503.141363
Democratic Republic of Congo,1992,30003.52792,22891.67841,24367.27605,35953.0467,8344.631217,324.2037278,64930.17102,18419.67128,26004.62816,4914.940553,11108.99885,1203.919534,8552.606305,6938.762882,22905.24622,2418.772721,25906.25761,,9026.712159,31929.50734,13510.87087,2491.861127,23599.42499,527.3671997,43044.66871,7375.78,1047.218118,7593.988255,5687.97344
Democratic Republic of Congo,1993,30671.14369,23389.59771,24901.03433,36944.0347,8539.928713,328.7502951,67470.26174,18609.8436,26470.47999,4974.519766,11426.02378,1270.006429,8806.732664,7130.996974,24702.41611,2503.79306,26670.33956,,9354.943457,32815.94508,13617.1809,2531.845405,24563.61783,558.3896228,44107.67843,7458.47,1059.691838,7861.738458,5850.915693
Democratic Republic of Congo,1994,34851.18487,26575.94562,27303.69747,37956.72791,9689.060291,372.9230114,72692.84306,19491.65116,27139.11302,5053.998618,11269.47836,1332.47698,9153.636884,7413.170636,26307.68586,2617.422374,27768.58436,,9736.230257,34059.01937,13929.64031,2477.616246,26960.70288,561.6827363,45289.05877,7639.28,1065.529714,8238.798997,6087.856282
Democratic Republic of Congo,1995,32336.42128,24658.9653,26145.22784,39198.58194,8963.462632,336.2083311,72188.94553,19215.148,27583.70396,5134.717321,11785.43941,1413.703514,9571.523505,7734.285449,27795.51856,2736.045055,29010.74263,8108.699997,10118.19349,35449.49431,14355.41093,2557.735011,26407.40062,590.2588774,46567.74391,7690.57,1094.550312,8654.837007,6348.267608
Democratic Republic of Congo,1996,33871.55908,25870.84701,27156.26138,40397.85829,9336.916821,343.3359612,74853.16106,19902.37869,28287.18281,5262.993245,12424.87425,1490.722722,10189.90159,8219.601435,29163.57382,2910.506993,30789.0951,,10628.43318,37478.45296,14887.44865,2700.20399,27950.39327,640.4090352,48106.44374,8048.84,1141.409336,9261.29398,6748.381296
Democratic Republic of Congo,1997,34835.98514,26648.30176,27872.75728,41004.57054,9645.249098,347.2482215,76684.81087,19651.00099,28979.23557,5271.653089,12445.17142,1517.242197,10201.48486,8206.452992,30163.93991,2910.997766,30905.94331,,10471.86144,37396.29272,14747.73926,2556.046116,27179.76291,623.5310269,48876.61742,8217.85,1125.411914,9303.874582,6747.638097
Democratic Republic of Congo,1998,38393.00156,29414.04292,29998.74719,42268.3628,10600.24044,375.4410982,80627.83524,20162.42114,29796.66564,5361.819698,12974.82532,1579.851661,10549.37206,8468.921568,31320.01313,2999.434374,31917.64068,,10614.16516,38436.09138,14914.90294,2617.275846,28046.07837,651.4150661,50335.76363,8427.04,1142.560783,9662.970582,6964.125954
Democratic Republic of Congo,1999,36545.9642,28036.19242,29171.93617,43387.9447,10130.29116,345.9826103,80179.69536,20138.04778,30530.75155,5396.454456,13546.54656,1618.68662,10759.30377,8656.930198,32532.19085,3059.595739,32678.03951,,10645.49676,39166.13871,14994.19528,2685.033384,27574.06889,667.7418506,51361.08762,8346.13,1127.968961,9932.620819,7122.024332
Democratic Republic of Congo,2000,37107.42924,28507.03723,29751.24622,44700.46637,10334.49891,350.3480195,80609.65276,19408.58168,31487.2018,5481.139489,13944.34043,1643.469611,11055.67132,8891.350909,33892.40796,3142.14899,33560.86595,8621.090847,10717.25268,40089.43359,15081.75675,2839.763078,25673.04284,684.7223898,52785.63243,8470.54,1142.926227,10257.53216,7309.256989
Democratic Republic of Congo,2001,35872.64709,27592.74339,29234.00261,45390.2068,10063.00559,336.2517024,78652.22049,18847.69124,32476.24615,5511.291843,14099.54799,1669.817748,11341.25812,9109.51747,35252.47485,3220.528065,34412.96416,,10775.81427,41015.16726,15124.72193,2932.952332,24302.10398,708.9960685,53626.14453,8635.42,1160.367392,10552.70519,7476.708693
Democratic Republic of Congo,2002,35618.08734,27393.98832,29034.92084,45629.01027,9964.419749,341.3923797,77296.47818,19009.59356,33626.99417,5442.272959,14058.04971,1694.548287,11442.42785,9182.621891,36570.9561,3252.466293,34676.44313,,10614.50995,41318.78921,14855.4063,2987.112259,24634.52478,730.5863912,53696.9322,8479.93,1163.837747,10680.26297,7533.66128
Democratic Republic of Congo,2003,34435.51009,26472.07489,28473.09775,46533.91826,9500.630676,342.1362255,73733.69472,17558.42096,34764.53054,5465.440886,13736.04678,1749.192309,11844.08581,9496.012582,37918.05321,3359.860856,35769.69106,,10701.41434,42573.41451,15028.86599,3148.541966,21621.81051,760.4053157,54575.98517,8476.51,1197.462197,11084.14831,7799.25305
Democratic Republic of Congo,2004,32507.24794,24972.43318,27321.56082,46378.77785,8819.172345,333.1702066,70137.05897,16849.88652,35686.54291,5370.228644,13164.41866,1774.666432,11892.33163,9548.895399,38989.39947,3391.838998,35960.00276,,10527.22166,42820.53936,14744.16036,3371.917869,20224.4316,768.5683253,54241.99412,8310.7,1195.586012,11170.18775,7862.885247
Democratic Republic of Congo,2005,31968.66558,24534.96727,26967.90308,46009.35885,8432.112489,336.7514887,67408.3881,15874.5868,36299.29419,5280.24542,12959.8701,1809.927157,11888.79689,9550.10514,39757.81611,3404.294682,35997.73205,9047.104122,10368.8725,42767.50765,14468.58185,3471.494347,18258.09195,776.1669448,53832.80976,8279.14,1204.344133,11189.2279,7883.905596
Democratic Republic of Congo,2006,32385.16844,24833.78811,27249.12974,46745.23099,8219.309438,344.6481283,66188.25198,15308.8369,37068.26653,5275.216109,13555.48639,1841.667637,12167.50132,9768.215268,40113.81296,3480.665814,36904.64294,9277.170997,10449.08162,43647.84597,14562.66033,3614.763079,16935.25723,797.263929,54621.73562,8351.42,1236.095517,11468.85181,8062.298604
Democratic Republic of Congo,2007,33155.27964,25401.77213,27724.38838,47135.94415,8089.573386,349.4935364,65513.92865,14956.23893,37631.50032,5262.245492,14603.41427,1867.242935,12448.5951,9986.822836,40031.03884,3556.598748,37872.8564,,10516.00729,44650.20198,14663.8974,3747.6173,16040.56836,827.7486007,55166.79228,8522.69,1270.759465,11748.72522,8243.129154
Democratic Republic of Congo,2008,34325.11913,26253.32266,28406.34249,47639.75388,8004.29285,353.5388835,65885.37812,15283.91587,37940.59329,5264.235637,16061.30062,1910.049024,12837.5773,10285.74707,39822.33328,3652.465419,39172.60127,,10694.67089,46057.30693,14935.24363,3850.501024,16406.14332,858.6568167,55900.92559,8773.82,1318.609485,12121.693,8489.331919
Democratic Republic of Congo,2009,35774.37508,27318.51038,29299.06876,48332.22038,7945.745332,365.3967626,67297.46548,15922.3503,38207.28904,5275.778276,17444.64931,1944.503655,13138.79515,10512.0811,39086.37694,3722.421977,40235.5893,,10850.44313,46887.84301,15139.09236,3882.105069,17131.51983,879.6502731,56710.05591,8910.48,1357.532117,12412.69959,8677.02531
Democratic Republic of Congo,2010,36436.25512,27741.01159,29654.41634,48285.93388,7717.338498,375.4600693,67960.08385,16694.91662,37992.84782,5264.084079,18380.32971,1974.375001,13376.80572,10709.70075,37464.64257,3790.210337,41105.01425,10502.13512,11047.8779,47527.12609,15268.65309,3872.327369,18305.88827,901.3249238,56870.49122,9132.96,1401.11111,12654.37384,8870.268102
Democratic Republic of Congo,2011,36246.70162,27478.10104,29471.35908,47949.92648,7432.626767,381.0379364,67354.21985,17352.13119,37658.71365,5249.433836,19154.90062,1999.516304,13706.93888,10990.62481,35679.22015,3894.757246,42313.46582,,11449.82421,48554.40975,15570.04736,3852.852477,19533.09427,927.8854679,56867.95961,9488.21,1461.371768,12979.46516,9136.718458
Democratic Republic of Congo,2012,35571.07882,26829.46976,29023.81864,47360.52266,7088.714885,390.5887068,65225.66811,16782.71523,37321.59001,5227.988788,19851.69509,2013.578967,13992.28809,11244.85188,33400.68279,3996.573152,43462.34458,,11956.79925,49500.05801,15818.47248,3712.256335,18759.77633,943.0966636,56873.56994,10105.07,1518.987473,13268.64697,9387.43606
Democratic Republic of Congo,2013,33897.32542,25381.0851,27893.16849,45731.14341,6563.324677,384.8417544,60935.20031,15276.92914,36539.65156,5149.273106,20281.58314,2017.684597,14113.39471,11385.40751,30559.38649,4070.920426,44215.11051,,12480.02311,50053.72374,15887.72859,3532.458356,16617.64906,962.7359764,55862.3744,10737.15,1575.525733,13397.04637,9562.12417
Democratic Republic of Congo,2014,32843.87451,24478.67513,27115.06654,44997.9174,6216.57323,373.9659616,56685.68859,13331.82657,35812.6732,5088.515141,20853.20603,2025.903908,14325.61072,11545.42773,27404.03867,4146.95785,45072.53511,,13149.08928,50940.85014,16021.71326,3336.604393,13825.55427,1001.123263,55092.4317,10716.06,1631.163315,13566.35904,9736.618783
Democratic Republic of Congo,2015,32011.41366,23747.46781,26485.04863,43551.51491,5944.894045,358.5024519,53407.15929,11945.19161,35033.06006,5044.087302,21291.02939,2047.483772,14469.07099,11711.59252,24475.73705,4227.261023,45915.16215,,13926.2448,51808.47908,16158.78151,3158.480344,11933.62508,1016.815853,54498.70884,11584.26,1686.553997,13723.69198,9944.665179
Democratic Republic of Congo,2016,31413.33163,23223.92279,25881.116,42445.96676,5728.816204,337.8939839,49924.91343,10965.21845,34394.31929,4988.632418,21644.89706,2066.786144,14713.68534,11942.48764,21252.45692,4337.151183,46998.79827,12474.00766,14901.80458,53064.06937,16355.20307,2982.129672,11037.04021,1040.336227,53754.38549,11970.4,1745.698014,13977.97384,10190.54205
Democratic Republic of Congo,2017,30914.96124,22776.33004,25418.67361,42040.34687,5443.154027,316.2052061,47130.03365,10156.58354,33853.58017,4980.360441,21974.34386,2105.005265,15053.63229,12241.84917,18252.22342,4463.742148,48203.69411,,16083.32494,54568.43154,16609.2889,2841.969533,10239.9386,1075.040004,53515.46627,12165.11,1810.335767,14310.64802,10485.55035
Denmark,1990,3.930264312,2.730326821,12.24851155,45.54617657,2.420205548,0.138733345,40.68487995,0.561433677,154.2833494,1349.693359,2927.059752,404.9327223,3191.53908,3039.273074,403.8974836,2494.315283,10933.81505,9981.585255,4657.535376,16629.73773,18473.3196,0.834409211,1.289883153,675.7156035,3469.332538,3462.54,1885.782182,3795.02276,3708.793271
Denmark,1991,3.957127894,2.648888633,12.39869626,43.30070499,2.244557649,0.129280836,38.87880236,0.519479092,155.1178648,1306.55235,2971.729469,411.1858172,3066.860806,2931.668434,401.9876486,2432.615454,10746.23715,,4584.89736,16165.13456,17918.39399,1.070493861,1.163063494,673.5069375,3390.509088,3386.33,1842.843322,3702.818569,3570.825651
Denmark,1992,3.994490336,2.697409681,12.95197333,41.81080959,1.919185465,0.115852239,37.04997315,0.445877317,147.6809654,1295.336358,3087.260716,424.7106787,3018.933007,2905.80835,414.3834017,2441.460889,10863.64695,,4634.996462,16161.27554,17824.23561,1.6515443,0.986975,692.3710312,3404.731152,3403.63,1851.477765,3718.424015,3534.326644
Denmark,1993,3.954687582,2.711192076,13.4268662,41.29568499,1.566143712,0.102524505,33.245044,0.368132101,136.8712289,1291.251032,3260.781151,445.5433044,2977.786679,2883.553836,432.4518953,2450.305017,10996.23018,,4705.503539,16143.34977,17884.17116,1.295198911,0.813885235,715.5603419,3437.303014,3438.84,1873.650196,3744.078824,3508.666559
Denmark,1994,3.7586008,2.621264943,13.18954612,39.3725447,1.465842906,0.097918518,27.19372051,0.341664549,138.1205504,1262.872298,3456.16751,479.5517015,2850.543908,2787.267524,521.3273322,2394.421753,10885.44573,,4716.365239,15741.87572,17777.67271,1.230898544,0.74778233,713.0504055,3393.760802,3398.98,1854.134085,3672.845495,3406.051307
Denmark,1995,3.739939968,2.649358444,13.37917187,37.32515783,1.364882127,0.09318986,24.5542551,0.321412261,134.3307871,1226.556588,3583.233419,484.0913972,2719.642923,2677.120142,536.7641069,2334.430992,10746.91458,9281.208046,4673.586845,15306.98411,17545.07261,1.407395824,0.702335575,720.8841925,3350.090385,3359.4,1841.851719,3595.503442,3276.696206
Denmark,1996,3.467517417,2.490958038,13.09300376,34.66764921,1.371027178,0.092046496,25.44367463,0.319384479,134.9202693,1171.252608,3789.516282,474.5462463,2543.546093,2501.790536,439.9554351,2210.206025,10378.95141,,4570.185222,14512.90598,17053.97796,1.139888625,0.708290106,704.5186764,3257.256869,3270.44,1775.330145,3442.283171,3066.487908
Denmark,1997,3.180672646,2.31443551,12.1939198,32.21380756,1.222618081,0.083548881,23.24429377,0.27978156,129.3156027,1102.197205,3951.451767,470.5663125,2345.932535,2315.153716,338.5673132,2083.687119,10072.33767,,4462.860785,13675.12193,16437.17956,1.073978867,0.643250781,699.4312995,3151.896676,3168.8,1718.88664,3279.593064,2851.290741
Denmark,1998,2.893890152,2.134329597,11.30907211,29.57889464,1.070684428,0.075490969,24.33235574,0.237765566,120.7642861,1028.85552,4132.62214,462.2123142,2143.213235,2119.868055,297.336238,1940.803377,9688.90059,,4343.419036,12758.84836,15762.98994,0.694521524,0.570733286,662.9413526,3024.619449,3044.66,1642.992572,3098.746502,2623.644784
Denmark,1999,3.112656575,2.324676684,11.74150897,29.35492256,0.97847967,0.074359485,29.68095979,0.206621631,113.3590033,1031.379972,4534.558124,484.5298794,2129.177004,2100.78849,307.0744549,1955.366195,10003.68482,,4535.698308,12835.04268,16100.07907,0.918767307,0.528280808,650.4415813,3117.153822,3140.39,1678.849812,3177.806841,2609.831427
Denmark,2000,3.162160662,2.382341652,11.52441301,27.44777331,1.039651582,0.080113926,34.2620281,0.213721679,122.1866569,940.2119262,4468.104198,458.7523207,1921.198215,1911.215757,265.1928427,1828.646964,9592.865968,6883.897682,4332.516055,11961.55557,15259.75996,0.434105228,0.560550128,576.3694658,2947.687519,2971.25,1600.712191,2983.694701,2390.197952
Denmark,2001,3.527196581,2.673899306,12.54440545,26.18339076,1.042851751,0.085379884,39.02711309,0.210624612,124.8622155,904.3196194,4603.222142,458.2307425,1840.791023,1857.498232,267.1412226,1823.095053,9713.572834,,4373.684178,11845.26599,15263.24387,0.676761533,0.569439557,534.1947632,2960.580276,2986.01,1609.188616,2991.616801,2337.545258
Denmark,2002,4.328709014,2.955078573,14.41233962,25.74617219,1.065573015,0.09403247,48.23298147,0.207623813,123.5956455,874.6624601,4848.431869,464.5996532,1770.169836,1796.930589,266.6730871,1803.50428,9834.174778,,4440.410291,11691.40702,15378.5672,0.78921844,0.586516641,501.9735132,2984.466427,3010.79,1599.268172,2994.120917,2271.788072
Denmark,2003,4.75864841,3.190377547,15.42901538,23.90736852,1.096533126,0.1005218,49.76938311,0.209472541,127.0475482,816.249729,4936.506678,464.5783548,1647.457038,1676.712628,265.7953948,1715.593373,9595.843526,,4370.069045,11151.55317,15094.88903,0.668363988,0.605571489,471.2037057,2901.408892,2928.28,1544.673592,2883.269291,2134.713954
Denmark,2004,5.131492071,3.382258798,16.10163525,21.58381243,1.118190784,0.106495205,51.13252872,0.204551138,129.759096,753.0899569,4967.502656,463.5971162,1564.33684,1544.275134,254.6869387,1614.320465,9273.581812,,4261.709956,10523.61297,14710.39871,0.573837679,0.608178509,443.5542115,2786.17525,2813.54,1472.336964,2740.105553,1980.667518
Denmark,2005,5.602625365,3.640387765,16.7433704,19.98858019,1.144614234,0.111954081,49.76741682,0.19962295,127.9952145,695.7670648,4893.924226,464.863919,1431.23061,1413.725478,239.5046898,1514.619317,8918.584474,5284.78873,4123.621077,9888.820276,14232.20379,0.342005303,0.606660709,420.2301382,2669.863706,2697.53,1394.842761,2581.454934,1831.563193
Denmark,2006,6.36823397,4.084819573,18.13479585,19.27967094,1.066111123,0.110840519,49.27050492,0.177532218,115.4675357,683.4792665,4984.052731,484.699675,1382.039501,1365.358396,230.0625563,1493.393561,8989.784817,5034.942631,4195.28924,9789.804647,14375.48252,0.858157833,0.558391892,422.1705883,2706.503938,2736.21,1384.325898,2569.24218,1787.920586
Denmark,2007,6.94946503,4.406055666,19.4038364,18.62071988,1.195062362,0.124700302,47.90587852,0.195291435,120.9221804,664.0545708,4877.903413,498.4218427,1315.703224,1304.052824,239.2549872,1460.93335,8987.033274,,4227.495458,9609.300257,14325.87426,0.646916403,0.611435641,414.6752246,2721.811121,2753.42,1359.299363,2524.601303,1729.223274
Denmark,2008,7.209652141,4.508530436,19.86132951,17.22362391,1.247718336,0.132222003,44.17520304,0.20131713,118.1052838,624.4446016,4538.247139,505.2413766,1212.739551,1203.280707,226.369173,1384.172033,8699.786557,,4116.609477,9107.203615,13834.28007,0.807303247,0.629888171,402.6742677,2647.076014,2679.84,1286.351942,2390.767742,1616.423534
Denmark,2009,7.904650948,4.885257988,20.94471175,16.96489985,1.174928361,0.133136152,42.56806834,0.182219443,103.582012,612.4826337,4331.501684,521.0836358,1189.922034,1152.668756,231.0244747,1352.261267,8677.350306,,4126.696902,8913.287178,13729.84768,0.701743743,0.592866725,397.2353415,2656.80433,2691.28,1276.28394,2341.971912,1565.885896
Denmark,2010,8.283636194,5.036580505,21.31877535,15.85741751,1.206356045,0.142619175,39.03046426,0.179750751,99.15771111,598.198572,4146.224739,524.6219072,1139.0858,1087.296462,232.6577655,1298.878322,8531.926304,4205.865223,4089.407599,8626.17272,13505.77898,0.311346429,0.602214314,390.3653792,2619.966259,2656.01,1248.851606,2256.738954,1491.934456
Denmark,2011,8.454419623,5.04651192,21.31069501,14.10508518,1.249987146,0.14838773,35.41682942,0.184426069,95.02042713,574.9789708,3901.742926,514.3291458,1065.108295,1006.329169,210.2691953,1225.477665,8231.058979,,3962.449742,8186.506542,12943.00845,0.510280402,0.616713963,387.2764911,2619.215906,2658.47,1184.360736,2130.180405,1397.10138
Denmark,2012,8.625160757,5.068736615,21.5787757,14.25844594,1.275984331,0.150959,33.47538685,0.183978093,91.46482576,564.721268,3747.842576,502.6400262,1028.532854,960.7090791,211.8100498,1189.956114,8142.146551,,3928.946149,7995.661902,12637.86539,0.245747211,0.618105622,386.1575448,2418.604129,2454.08,1152.780674,2069.108821,1345.275193
